,category,header,contents
346,politics,Turkeys Economic Meltdown Has Loosened the Grip of Recep Tayyip Erdogan,Erdogan came to power 2 decades back with the ambition to restore the old glory of the Ottoman Empire but failing economy and rampant inflation has soured that dream
347,politics,Why Nobody's Talking About the VAERS Data on the Covid Vaccines,"Our MAIN story tonight concerns VAERS. Specifically: What it is, what it does, how it does it, why it does it that way, and what conclusions we can draw from the information it provides."
348,politics,"January 6: Capitol Peaceful Protests, Riots, or Insurrection?","January 6: Capitol Peaceful Protests, Riots, or Insurrection? Trump Inauguration Riots, Kavanaugh Confirmation Riots, Antifa Black Lives Matter Riots, Brian Sicknick, Ashli Babbitt, FBI Led Capitol Riots, John Sullivan, Ray Epps, Capitol Protestors Mistreated held without bail, Democrats love riots"
349,politics,Boris' Adventures in Peppa Pig World.,And Other Clown Shenanigans.
350,politics,"The Left's Response to the Rittenhouse Acquittal; Burn Something Down, Loot and Steal & Hurt People - Naturally","Does eyewitness, physical and video evidence matter any longer in a Country working its way toward full-blown insanity? Are we to become as those individuals who were attempting to harm or kill Kyle Rittenhouse, criminally insane or raging with hate, with each MSM dog whistle we hear?"
351,politics,Russia and China Meddle in the Rittenhouse Trial,This is a bombshell revelation!  Just read ....
352,politics,Nick Thomas-Symonds: Labour Would Deal With Migrants Differently.,Shadow Home Secretary's Take On Migrantion.
353,politics,Kamala Harris Temporarily Heads the White House,VP:  Kamala Harris.
354,politics,Biased Media,This is why America is Divided. Dishonest Media.
355,politics,The People Makonde: Mystical Sculptors,"Author tries to show and analyse one of the most enigmatic carving in the world. He considers in continuity the beliefs of the ethnic African group Makonde and its art. There, the original manner of life coincides with the original manner of carving"
356,politics,The Aubery and Rittenhouse Self Defense Murder Cases,These two recent murder cases represent what is wrong with the self defense laws and trying to apply them. Each defendant in these cases claim self defense when they put themselves into harm's way. They were the original sin.
357,politics,Raab: Albania Could Be a Destination for Migrants.,Ideas For Where Migrants Should Go.
358,politics,Are Vaccines Truly Safe and Effective?,"Ever since the 18th century, when Edward Jenner experimented with formulating a preventative for small pox, controversy has surrounded the use of vaccines.  Vaccines have become a multi-billion dollar enterprise, and vaccine manufacturers now control most of the information about their product."
359,politics,Joe Biden Is A Danger To Children,"Joe Biden has unleashed chaos in our nation.  Now he has done something unspeakable and unconscionable, and the victims of his transgressions are the most vulnerable members of our society."
360,politics,South Africa-India Relations,"South Africa and India have longtime relations in the area of economic, social and cultural as it has benefitted the both of them. They both had tsunami effects as per their locations along the Atlantic Ocean."
361,politics,The Domino Theory Is Coming Through as Imran Khan Signs a Secret Agreement With the Terrorist Organization Tlp,"After the fall of Afghanistan to the Taliban Pakistan appears next on the list as Imran Khan under siege signed the secret agreement with the banned terrorist organization,"
362,politics,Oliver Dowden: Told Sky News Christmas Will Be Okay.,Dowden Speaking to Sky's Kay Burley.
363,politics,My Experience Collecting Donations for a Local Charity Organisation,I will give you my experience working as a local charity fundraiser. Do note that I did not work directly for the charity organisation. Instead I worked for a marketing company who has the charity organisation as their client.
364,politics,Winter Not Likely to See Massive Covid Wave.,SAGE Adviser Professor Neil Ferguson.
365,politics,Pandit Nehru and Hyderabad Sansthan,"Nehru was a politician, but at the same time he was a sensitive writer. He was a connoisseur of history. Hyderabad had its own precious culture. He wanted the culture to be nurtured, but it was a sentiment that shattered the aspirations of the people in Hyderabad who had been oppressed for years."
366,politics,Belarus President Lukashenko: Accused of Using Migrants as a Weapon.,Polish-Belarussian Border.
367,politics,The Great Patriot Keshavrao Jedhe and His Socio-Political Work,"He was the founder of the Peasant Workers Party. This straightforward, honest and selfless great leader never liked deceit and cunning in sociology and politics. So they stayed away from such a person. He did not leave the path of truth until the end of his life."
368,politics,What Happened After the End of the Soviet Union?,
369,politics,"Let's Talk About ""Criticism""",Criticism is something we have all encountered. There are various forms of criticism. It can be healthy or constructive criticism
370,politics,Trump's Enduring Popularity Eyes 2024 Presidential Election,"It IS unprecedented. Whether you love or hate him, give the man credit for continuing his popularity. Yes, even after the lost 2021 election, Trump remains the top presidential Republican bid for 2024. It's just a WTF moment!"
371,politics,Two Reasons For The Fall Of Soviet Union,
372,politics,Using Plants to Help Combat Climate Change,"There are many issues caused by climate change. Higher average temperatures, shifting rain patterns, plants blooming earlier and more damaging storms. There are steps we can do to help change the course of climate change and one of these is through plants."
373,politics,Joe Biden Should Be Impeached For Fiscal Treason,"The Biden buffoon has gone above and beyond to turn the United States of America into a massive slum, and none of the limousine liberals are the least concerned about it.  I continue to ask how much worse can it get, but I'm afraid to know what the answer will be.  Impeachment is well warranted."
374,politics,Top True Crime Docs and Shows,"True crime documentaries and TV shows are a hot thing to binge watch today. Though no crime is good, these shows can be interesting and informative and often the public can be of great help in assisting law enforcement in finding the criminals involved."
375,politics,The Kings Fund: NHS on Its Knees.,Under Pressure.
376,politics,Afghans Are Going to See 'Hell of the World',
377,politics,The Historical Institutional Abuse Inquiry in N Ireland and It's Survivors,"The Historical Institutional Abuse Inquiry in N Ireland lasted from 2014 to 2017. Many of the horrific accounts of abuse never made the news in full. Many survivors of the care homes, training schools and young peoples' prisons felt let down by the process and described it as a 'whitewash'."
378,politics,The Cold War Era,
379,politics,"Honoring Modern Day Warriors; Our Military, Our Veterans","It's so easy to take our Military for granted as we go through our day! As we get kids to school, go to work, plan trips, attend ballgames, etc.! Free & able to do so, due to those in the past, those active today & our future protectors, busting it in boot camp; modern day warriors getting it done!"
380,politics,"Not Trump, He's so Polarizing: Give Me Polarizing, Mean Tweeting, Crazy Hair Man, Any Day Over Establishment Sellouts","Please give me Trump; give me polarizing, give me New York-style mean tweets, MSM slamming/shaming, any day over this fiasco that is the Biden Administration. We are plummeting fast, we need a hand up quickly and Joe Biden's hand is not extended nor available, it is being held by our enemies!"
381,politics,What Type of Countries Most Dangerous Punishing in the World,"Still in the world, some unimaginable punishments authorities have meted out on criminals and people deemed a threat to government rulership or even religion while crushing people's heads in medieval vices certainly doesn't happen anymore the world is still home to some barbaric punishments today."
382,politics,American Naval Targets in the Chinese Desert,"In case you might be one of these wishful thinkers that China is bluffing about invading Taiwan by 2025, just like the Japanese did before 1941, there was peace- an uneasy peace."
383,politics,Let's Talk About Racism,
384,politics,Most Formidable Intelligence Agency in the World!,"Today I will discuss the top intelligence agencies in the world here. Basically, the work of international intelligence agencies is to protect their state from external power and ensure the sovereignty of the state. But apart from these, they also played a role in other matters."
385,politics,The Victory of an Emirate and Failure of the Republic,The article is an in-depth analysis as to why the Republic of Afghanistan failed like a stack of cards leading to the formation of the Emirate by the Taliban.
386,politics,The Recent Josh Duggar Scandal Is Receiving More Television Coverage Than Before,"At the outset of the Josh Duggar sex scandal earlier this year, most of the information I was coming across about it was from online articles and social media; whereas his 2015 scandal was all over the television airwaves.  In view of his upcoming trial, he can no longer avoid television coverage."
387,politics,Challenges of Refugees Host Countries,Host countries of refugees have an untold economic experience because of the unplanned burden caused by the refugees
388,politics,Factors that led to Predicaments of Refugees in the World: The African  Example,Many things contributed to the problems of refugees globally.
389,politics,Amalgamation of Nigeria in 1914 Was Purely a British Interest,"Nigeria was amalgamated in 1914 without the consent of the people and that is the reason the country is having internal problems because the people were ethnically autonomous prior the Europeans coming, but the Europeans did that in their economic interest."
390,politics,Lenin and Ireland,"Not only has it been established that Lenin spoke with an Irish accent but his links to, and interests in Ireland's struggle for national liberation are well documented in his writings and those from Ireland who visited the world's first Socialist state."
391,politics,Colonialism and Neo-colonialism,Colonialism is a practice under the concept of imperialism. Neo colonialism is the continuation of the process of colonialism and critics called it the last stage of imperialism.
392,politics,The Biden Buffoon Is Dangerously Depleting The American Economy,"First it was the cancellation of the Keystone XL Pipeline.  Now Joe Biden has gone and done something way beyond destructive to the American economy.  He intends to dole out $450,000 to every illegal alien.  Now, do any of you Biden supporters out there still believe he is a legitimate president?"
393,politics,Taper Rate of Universal Credit Not Good for All Recipiants.,Wishy-Washy Rishi's Changes to Universal Credit.
394,politics,How Do You Feel About Immigrants?,
395,politics,Definition of Hate Speech,"Definition of Hate Speech includes Origin of Hate Speech, Conformity is the Concept, Thomas Sowell, Why the Left Hate Free Speech, Dennis Prager. Jordan Peterson opposes Hate Speech Laws, Cato Institute Research on Hate Speech, Facebook Censorship, Criminalizing Hate Speech, Victimhood, Censorship."
396,politics,The New Republican Right-Wing Code Word: Let's Go Brandon,"It seems that only the right-wing side of the Republican party in America comes up with childish phrases in code words for their displeasure with President Biden. The latest is, ""Let's Go, Brandon""."
397,politics,Islamophobia Is a Global Phenomenon!,"Islamophobia is hatred, wrong prejudice towards Islam and prophet Muhammad (s.a.w.). It's increasing day by day as the follower of Islam is increasing. Surprisingly, islamophobia is increasing due to plan of those who doesn't want people to be the follower of Islam."
398,politics,The Devil's in the Details; the Insanity This New Administration Has Wrought,"With each new day, more madness in the United States of America, born out of a corrupt, hellbent on power, tyrannical, newly placed Administration and nothing else!"
399,politics,Boris: No Lockdown Over Christmas and No Plan B Yet.,Lockdown Not On The Table.
400,politics,Jim Bob Duggar Is A Fool To Re-enter Politics,"Josh Duggar, Jim Bob Duggar's oldest child, has caused a major sex scandal that has had a devastating impact upon his entire family.  However, Jim Bob insists that Josh is innocent, and he has even funded his legal defense.  This madness doesn't end there.  He's running for office again.  No way!"
401,politics,"New Directions for the Geopolitics of the East, After the Taliban's Victory.","During the years of occupation, the United States never had complete control of Afghanistan. The governments that succeeded the Taliban, and that were put in power by the occupation, contrary to the vision of democratic choice, were never able to offer the Afghan society a prosperous development."
402,politics,Rise of the Far Right: A Psychological Analysis Beyond the Political Economic Bias.,"The rise of the far right in Latin America and in several European countries does not only concern this form of government, but it is an entire party structure, with a broad electoral base, that directs the current policy. Based on this observance, it is possible to feel the pocketbook in Brazil"
403,politics,Palestine Women's Resistance: An Anticolonial Feminism?,"The struggle of Palestinian women gathers in their efforts elements that make this resistance a new feminism. We have women who, in the face of the massacre of their people, and the natural gender oppression of the absorption of patriarchy into cultures, rise up in an anti-colonial struggle against"
404,politics,Patriarchy: An Imposing on Natural Laws Determining the Leadership of Who Generates Humanity.,"Patriarchy is the designating expression of a system that realized that the natural power of humanity resides in those who generate it, distorting what would be an alliance of natural power, in an action of domination and subjugation,corrupting the paternal role in human life in a sense of governan"
405,politics,President Biden's Plan To Pay Illegals,"As a Biden supporter, yet independent voter, Biden has proven not to be that much better than Trump in decision making. His fiasco was how the evacuation from Afghanistan went, now, his plan (if passed) to pay effing illegals and whose family was separated is just too far!"
406,politics,Dangerous Game in Ukraine,"""Ukraine should stop using our name. If a state buys SİHAs from us, it is no longer a Turkish product. Maybe it was produced in Turkey, but it belongs to Ukraine."""
407,politics,Prince Charles: Environmentalist for 50 Years.,COP26.
408,politics,We Long to See the Day When World Peace is a Reality,"I am a different kind of veteran! I long to see the day when world peace is a reality, where the world unites as one color, without bias or discrimination, with dignity, and where freedom is shared by all."
409,politics,Water Crisis,"Various places in our world are experiencing extreme, unprecedented draught. As water evaporates, restrictions are put in place in an attempt to curb useless water use. Without water, how can we survive? Are there other resources besides rivers, lakes and reservoirs? The answer is yes."
410,politics,How does Green Technology Affect the Economy?,"Recently, there has been a huge push towards green technology. The push makes it necessary to explore the effect of green-tech on the economy both positive and negative. It is essential to investigate all aspects of eco-friendly technology."
411,politics,Greta Thunberg: Cop26 Must Address Climate Change.,Nations Gather in Glasgow for Climate Meeting.
412,politics,Islamists Hold Pakistan Hostage as Imran Khan Lacking Popular Support Fails to Douze the Flames,The TLP is on the warpath demanding the expulsion of the French ambassador and cutting up all trades and diplomatic ties with France. A violent agitation has now gripped the nation.
413,politics,"October 2021 Diary, News and Our Views.","This is my diary of what I have seen happen in the world, this month of October 2021."
414,politics,Will Solar Energy Ever Be a Main Source of Energy?,"Many people use solar energy to power their lives. Although it is a clean energy source, there is always a question of whether it can become the main source of energy because of its abundance and renewable nature."
415,politics,Voters Largely Approve Sunak's Budget.,Opinium Opinon Poll Conducted by Sky News.
416,politics,What Is the Legislature?,
417,politics,Josh Duggar Should Stop Blaming Presidents For His Crimes,"Since 2015, Josh Duggar has brought scandal after scandal to his family.   Now he has gotten himself in so much trouble with the law that he could be facing a lengthy prison sentence.  Yet, he continues to deny everything.     Instead, he blames it all on Joe Biden and President Donald J. Trump."
418,politics,"Roe V Wade, A Blessing or a Curse for Women  Part 2 of 2","In this article we will look at the role of racism in the Abortion Industry, the claim that Planned Parenthood is the only place that poor and minority women can receive non-abortive medical health care such as mammograms, .."
419,politics,Rachel Reeves: Takes Sunak's Budget to Pieces.,Shadow Chancellor Delivers.
420,politics,How to lay up a boat for a season,
421,politics,Domestic Terrorism At School Boards,"There have a rash of news and videos of angry, violent, parents at their local school board meetings regarding what should or should not be taught in the local schools. They have been labeled domestic terrorists because they actively go after school board members."
422,politics,"David Solway on Global Warming, a.k.a. ""Climate Change""","Poet/essayist David Solway tackles the issue of global warming, a.k.a. ""climate change,"" employing a poet's craftsmanship with language and an essayist’s incisive intellect, maneuvering in facts. He demonstrates the facility with which a poet can master the machinations of politics."
423,politics,Is it Just Me Or Has the World Gone Mad?,"Now, it could just be me, perhaps I nodded off and woke up in a parallel universe but this red tape, paperwork, medicine related situation seems totally nutty to me!"
424,politics,Letters to Go Out to Those Eligible to Receive Booster.,Sajid Javid Rejecting Plan B.
425,politics,Crime Scene Fingerprints,
426,politics,Look in the Mirror Before You Judge Someone,"Surprise! It happens all the time, and it happens to all of us. It’s called a first impression. We use them to help us form a somewhat biased opinion of someone new to us. Why ‘somewhat biased?’

It has to be! We didn’t all grow up together and go through the same life experiences. We are different."
427,politics,Anti-Biden Sentiment Has Become More Contagious Than COVID-19,"Let's stop denying that Joe Biden is an illegitimate president.  His poor overall approval rating strongly supports that fact.  As Americans, we all need to wake up and smell the coffee.  ""Stop The Steal"" is for real.  President Donald J. Trump would never have let us down as Mr. Biden has done so."
428,politics,Are Party People Bad People?,"Party people are sometimes referred to as happy people because they know when to unwind and relief stress. Life can sometimes be a challenge and so some people know when to draw the curtains for a pint of beer! Life is a long road, every now and again, give yourself a much deserved treat lol. Party!"
429,politics,Biafra Exit; We Are Ipob Nnamdi Kanu Is Our Leader,"The people of southeast Nigeria are desperately in need of their leader's unconditional release. By the Nigerian government, who confiscated him three months ago in Kenya. Mazi Nnamdi Kanu is the leader of Ipob. 
We are all IPOB. We want our leader out of detention."
430,politics,There Was No Reason to Believe Him in The First Place,"In 2020, by voting we were offered an opportunity to right the ship, so to speak. Searching for fraud sufficient enough to overturn the election results turned out to be futile. Despite the many lawsuits filed to force recounts, and to ferret out fraud, very little was found."
431,politics,The Truth About White Flight,"The Truth About White Flight begins with Michelle Obama's neighborhood growing up, South Shore in Chicago. Moves on the White Flight from the city of Chicago, White Flight from urban cores across America, The Other Side of the River, about racially segregated Benton Harbor and Saint Joseph Michigan."
432,politics,Task Force 59: The U.S. Navy's Robotic Force in the Persian Gulf,"Clearly, one of the first of its kind, the US Navy has deployed its mostly robotic naval Task Force to the Persian Gulf to deter Iran and others. This force contains mostly robotic unmanned aerial and ship drones to do more with less manpower."
433,politics,The Noble Face of Republican America Is Colin Powell,"Despite being at the peak of his success, he made a mistake once in his life, but Powell had the dignity to admit it. This quality has become rare in today's age."
434,politics,Booster Roll-Out Slow,COVID Set to Rise Over Winter.
435,politics,Being Caught in Russia While Fleeing America,Russia is turning Turkey's distance from the USA and the West into an opportunity. Turkey's dependence on Russia is increasing both in military matters and in areas of strategic importance such as energy.
436,politics,Lockdowns: The Purpose and the Results,"Lockdowns: The Purpose and the Results, to crush the middle class, President Trump made China mad, beware social engineers, Democrat state governors tyranny, essential vs. nonessential, If it saves just one life, Ron DeSantis, Lockdowns do not work, who benefits, Lockdown losers, Sweden no lockdowns"
437,politics,We Need a Department of Infrastructure,"President Biden has tried to pass a huge bill, costing trillions of dollars, to try to upgrade America's infrastructure, wouldn't it be easier to create federal department of infrastructure?"
438,politics,Sir Lindsay Hoyle: Continues With His Surgery.,Awful Assassination of Sir David Amess.
439,politics,Has Covid-19 Made American Society Even More Out of Balance?,
440,politics,Joe Biden's Blundering White House,"As they say, you can't make up all the blunders the the Biden WH has stepped into. It's like one misstep after another. This is not to say Trump was any better, but everyone who voted for Biden is just thinking, WTF...."
441,politics,Prince William Attacks Space Race and Space Tourism.,Environmental Royals.
442,politics,Whose Rights? Our Rights!,"Good lord! Now I read a governor is forbidding businesses to have a mask and vaccine mandate! This, after he banned abortions in his state! Help!!!! Government overreach!!!!"
443,politics,Trump Appears Back With a Bang:2024 ?,The latest polls show that Biden's approval ratings are going down and Trump is going up and many Americans and his hard-core supporters feel that Trump is going to be the winning horse again in 2024.
444,politics,"Refuse to Step Aside, Refuse to Be Pushed Out of the Way, Refuse to Make Room for Tyranny","We have a President who mandates, dictates, threatens & walks away from questions of concern, then wonders why we are so divided! Many groups of people, including airline pilots, health care workers, superstar basketball players (among many others) refuse to step aside, refuse to be pushed out."
445,politics,We Need Debate Moderators Who Throw Hard Questions Instead of Tossing Slow-Pitch Mudballs,"We are looking for a failsafe way to count votes independent of political affiliations, which is next to impossible. As of October 3rd, the Brennan Center for Justice, an independent, nonpartisan law and policy organization, is tracking 54 lawsuits filed in 17 states, including Washington, D.C."
446,politics,Politics 101: Clean Politics,"Socrates said, “I was really too honest a man to be a politician and live.” Indeed, honesty has been an elusive trait among the politicians in the Philippines. We have always fallen into a trap of choosing politicians who are skilled in deceptive practices."
447,politics,The Revenge Of Donald Trump,"Well, he did go away for a bit. Kept is lying mouth shut as he basked in the sun down in Florida. But, like an ugly anti-American nemesis that he is, he's back on his revenge via the Republican party."
448,politics,Boris On His Hols.,Country Going to Hell in A Handcart.
449,politics,The Idea of Orientalism by Edward Said,Edward Said redefined the term Orientalism in his book called Orientalism and said that Orientalism is the concept through which west see and define the nature of orients.He calls it a view which is based on stereotypical concepts related to the people of east.
450,politics,Can Russia Hold Europe to Hostage Over Gas Supply?,Putin:  A Man of Menace?
451,politics,What Are the Political Challenges Facing the Environment?,"Politics has a huge role in environmental protection. There are many political challenges facing the environment. Political greed, lack of proper legislation, and political unrest create situations that make it difficult to conserve the environment."
452,politics,Pothole Repair Pot Slashed.,Plague of Potholes.
453,politics,One of America Worst Presidents,"President Donald Trump is dangerous, deranged, and a walking time bomb. Everything is about himself. He never wanted to be President of the United States for the U.S or the People. He never intended to make America great or to keep the promises that he made to the people."
454,politics,The Narcissism Behind the Red Pill & Feminist Culture,The red pill and feminist culture are two opposing movements seeking gender equality and rights in relevant aspect of society and its social structure.
455,politics,Power + Money = Corruption,What does it profit a man to gain the world and lose his soul? Gospel of St Mark 8:36
456,politics,Israel's Deal With The Iranian Devil,"Buried in the news is this secret (until now) potential deal between the US, Russia, Iran and Israel. Just a look at the actors involved, it is a deal with the devil. It will never work."
457,politics,Sir Keir More Popular Than Boris Speech Wise.,Sky Commissioned Opinium Opinion Poll.
458,politics,Political Asylum,"Political Asylum: What It Is, What It Isn't. Asylum means to protect and offer a safe haven to political refugees. This only applies to individuals who can prove they are in danger of being killed or persecuted by their government or with the government's consent in the country from which they fled."
459,politics,Afghanistan is Another Nightmarish Loss for America,"We stuck our noses in Vietnam and came home with a bloodied and broken will. This time, we poked our nose into Afghanistan’s affairs without heeding the winds of caution that our Vietnam experience should have kept uppermost in our minds. Once again, our nose got bloodied and our will was broken."
460,politics,"The Life and Beliefs of an Irish Working Class Patriot: Seamus Costello, 1939 – 1977","An exposition of the life and beliefs of Seamus Costello form the central component of this project. Costello had a profound impact on the political environment of Ireland, and the reverberations of his actions have left a continuing mark."
461,politics,A Change Is Gonna Come: Climate Change,"A Climate Crisis!  Lord, what are we going to do?  So, with a little reasoning with a bud or too, decided that this is too a message in the music' moment, and so, with or without a nod from the music fraternity, here's My Climate Change Playlist."
462,politics,A Photo Found of Two Unidentified Children Bound and Gagged: The Disappearance of Tara Calico,A Polaroid picture is found in a parking lot of a Florida convenience store depicting two unidentified children. Could it be tied to the disappearance of Tara Calico?
463,politics,Death Wish of the Leadership of Pakistan,"The Pakistan leadership is affected by a death wish where every leader after 1950 has either been either assassinated, shot dead, hanged, blown to smithereens, or exiled."
464,politics,"A Solution to the Climate Change Crisis May Lie in Space Technologies, but the UK Needs to Act","In view of COP26 which is to take place in less than a month, it is crucial for countries to find new ways to combat climate change. Space technologies can offer a solid foundation for anti-climate change activities. But it is critical for the UK to start acting as soon as possible."
465,politics,What is the proper role of Government in 21st Century America 2021?,Tyrants Gone Wild - Who is and who is not a 'real' American?
466,politics,If It Was Not for Greed,Greed is like a drug and the greedy person is always looking for the next fix
467,politics,"September 2021, News and My Views.","My personal diary for September 2021, talking about the end of the war in Afghanistan, the world pandemic problem, Australia is having problems for buying nuclear submarines, problems on the net."
468,politics,Inspiration Behind Gandhian Thought,"For what reason did Mohandas Karamchand Gandhi transform into Mahatma Gandhi and become a world-renowned personality? What is the truth behind this? Gandhiji's personality cannot be built in a single form. It is impossible to make a list of their many forms, merits and contributions. Gandhi Jayanti"
469,politics,Gandhiji's First Important Non-political Grassroots Struggle Was Champaran Satyagraha,"The farmers tried to resist but they were brutally crushed. The British administration then launched an inquiry into the matter but it was nothing factual. In early 1917, Gandhiji adopted the path of Satyagraha. This has had a positive effect on the minds of poor farmers elsewhere in the country."
470,politics,Fascist Micro Groups in Ireland,"The contemporary Irish far-right are to a large extent astroturfed and have gained some traction by leeching onto issues such as the abortion referendum, immigration, Islamophobia, 5G myths and the rump of the seriously disturbed anti-vaccination cabal."
471,politics,Just One Mistake,Did you make a mistake at work or with friends?  We all do.  Don't beat yourself up for it.
472,politics,"Welcome to Kibera Slum, Where Immorality takes Center Stage",
473,politics,The Defeat of Four Traits Will Usher in a New Era of American Politics,"The defeat of fake news, fear, persuasion, and distraction will leave us a new and more equitable America. We are ill-prepared to incorporate these changes into our lives. We're frozen in place, not knowing where to begin to initiate the process of change. Yet, change we must!"
474,politics,The Israeli Dilemma: Iranian Nukes,"After so many years of trying to halt the Iranians from acquiring the nuclear bomb, the reality is that neither Israel nor the USA could not prevent it. That said, Israel and the West are now at the crossroads."
475,politics,Aging and Loneliness,An attempt to understand our elderly's perspective on life
476,politics,You Cannot Make up This Stuff,"In the 1973 box office hit, ""The Sting"", there was a mixture of humor, levity, candor, and complexity. All of these are necessary for any relationship. It helps strengthen the bond between two people. This story has all those qualities, plus one: befuddlement! Life is complicated!"
477,politics,Come On People Now: Waking up to Woke and Seeing the Light,"We are constantly bombarded with ""wokeness""; against U.S. traditions, brotherhood, faith, patriotism, conscience, reason, freedom, work ethic, education, compassion...The Woke work to destroy these wonderful attributes, utilizing lies! No to lies, no to envy, no to hate...no to division, No to Woke!"
478,politics,"Vasily Blokhin, History’s Most Notorious Killer",Vasili Blokhin  was arguably the most prolific executioner in modern history. Blokhin not only oversaw mass executions but is said to have personally killed more than 7000 people cold-bloodedly.
479,politics,"The Mullacreevie Park Massacre, the RUC's E4a Death-Squad and the Stalker Affair.",The Manchester Guardian Weekly described the RUC E4a killers responsible for the deaths of Irish Republican Socialists Roddie Carroll and Seamus Grew as 'no different from the death-squads operating in South America'
480,politics,Can President Donald J. Trump Still Stop The Steal In 2021?,"Summer has come and gone.  However, Trump supporters have not given up on the prospect of overturning the 2020 American presidential election.  The Maricopa County election-integrity audit results have sparked the interest of other states to follow suit here in our nation.  The fight rages on!"
481,politics,Is The Electoral College Still The Right Choice?,
482,politics,Contested Election 2016,
483,politics,I Went to Saudi Arabia to Work but Ended up Being Abandoned in a Desert,
484,politics,5 Simple Tools for a Prepper’s Bug Out Location,"What five things would help me survive if I did not have the support of the community, a government, or even my extended family?"
485,politics,The Worst Serial Killer in American History: Samuel Little,"The FBI refers to Samuel Little as the most prolific serial killer in American history. In 2018, Little admitted to committing more than 93 murders. His killing spree lasted for more than three decades."
486,politics,Could Maricopa County End Joe Biden's Reign Of Terror?,"The results of the Maricopa County election-integrity audit have been released.  Way too many anomalies and illegalities in Maricopa County, Arizona back in November of 2020 prove that our nation's last presidential election was not secure at all in that same county."
487,politics,Roe v Wade: A Blessing or a Curse for Women? Part 1 of 2,"In this article I challenge the narrative that the Roe v Wade Supreme Court decision of 1973 made abortions legal and therefore safe, and that the abortion industry is truly for  women’s choice even if that choice is to choose life."
488,politics,Electronic Waste and Environmental Racism,"From environmental racism to sea piracy, the e-waste dumping in developing countries, especially African countries, raises many questions before the developed world. It also presents a misbegotten picture of the world's claims of humanity. and taking responsibility."
489,politics,No Plans to Bring in Army.,Dried Up Forecourts and Panic Buying.
490,politics,Illegal Aliens Carry Covid and Other Infectious Diseases into America,"Illegal Aliens Carry Covid and Other Infectious Diseases into America. Covid Streams Across the Border. What the Law Says About Allowing Diseased Illegal Aliens to Enter Our Country. Illegal Aliens Carry Contagious Diseases Once Eradicated in America. Measles, tuberculosis, whooping cough, mumps."
491,politics,Why the Late Nelson Mandela Will Always Be Remembered as an Inspiring Leader,
492,politics,Did Fugitive Brian Laundrie Flee to Mexico? John Walsh in Pursuit of the Truth,"John Walsh joins the search for fugitive Brian Laundrie who was reported missing by his parents on September 17, 2021."
493,politics,The Plot to Kill Republicans: A Confession,The Liberal plot to kill conservatives through reverse psychology.
494,politics,Trumps Leaves The White House,"The former President Donald Trump is obsessed with himself and believes he is the chosen one. His days consisted  of complaining about everyone except himself, He is a fake and a phony."
495,politics,‘Woke’ Is the Ideology of Democrats,"Woke Is the Ideology of Democrats. The Woke hate Christianity, Capitalism, America, Western Civilization, White people, heterosexual men, fathers, traditional families, and Israel. There is no God in Woke. It rests on a foundation of Atheism and Communism. Woke is a form of Gnosticism."
496,politics,The Crisis at America's Southern Border,"At this point in Biden's administration since he defeated Trump, I am not sure if Biden is actually much better than Trump. Both have lied to the American people about some issues."
497,politics,7 Reasons Why Prayer Is Important,"What does every religion have in common? Well, the answer is simple, ""It is the notion of praying to God"" This article is about why you should be doing prayer even if it does not result in the materialization of your wishes."
498,politics,Vietnam and The Lies of a Combat Soldier,"Upon landing in Vietnam in February 1967, new troops in-country were given specific instructions: When you write home, DO NOT tell them the truth! Make them think you are having fun. Talk about food, or music, or sports. Tell them what they want to hear--you’re safe!"
499,politics,Feminism in India: 3 Ways to Know If It Exists for You,"You are the daughter of a father, wife of a husband, and sister of a brother. What does it mean for you in the world deemed as for men by men?"
500,politics,"Texas is Being Conquered; Are There Any Last Stands Left, in Texas?","You would have to be living in the State of Denial, to not notice that the Red State of Texas, is beginning to look very much like the Blue State of California! You’d have to be playing dumb, to not realize that it’s intentional. The left/the Dem Party, has had their sights set on Texas for years!"
501,politics,People Are Murdered for Witchcraft in 21st Century Britain,"Hard to believe, but it’s true. And tragic. Most of them are children."
502,politics,Wwftd- What Would Franklin and Teddy Do? Leadership for the 21st Century- Part VI,
503,politics,Why the U.S President Has to Consult Congress Before Making Decisions Related to Foreign Affairs?,
504,politics,The Cause of Poverty Explained,
505,politics,The Problems Posed by Realist Assumptions of International Relations in Confronting the Challenges of Climate Change,
506,politics,Donald Trump Is a Menace to Society,"Donald Trump is dangerous and will bring to anyone who stays in his way.  He is a menace to society and need to be dealt with. He thinks he is the choosing one. This nut,  need to be put in jail like other criminals."
507,politics,Supermarkets Strived to Keep Us Fed During the Pandemic—Now They Must Change Some Practices.,Supermarkets provide us with an unprecedented variety and quality of food but some practices might need to change.
508,politics,The Final Killer Drone Debacle in Afghanistan,They all mislead or lied about the last drone strike. They knowingly mislead the American public despite warnings from within. Biden has turned out to be  not much better than effing Trump.
509,politics,Trump Slams George Bush,"President Trump None denounced the actions of his supporters on 1/6. He was proud of what his rioter did the day of the insurrection.  New York need to hold Trump accountable, for all he has done. He betrayed  the people and the United States."
