,category,header,content
0,weather,French Skier Dies in Japan Avalanche Despite Efforts by Companions to Save Him,An avalanche hit near a popular Japanese ski resort.
1,weather,MacLean Brothers Become Fastest and Youngest to Row Across Atlantic Ocean,Three brothers traversed challenging weather conditions to set a new rowing record.
2,weather,PETA Wants An AI Robot to Be the Star of Groundhog Day,"What about Punxsutawney Phil, the groundhog we’ve all come to know and love?"
3,weather,Deadly Madagascar Flooding Seen From Space,Photos from the International Space Station show Madagascar's disastrous floods.
4,weather,High Winds Blow Down Section of New Border Wall Between U.S. and Mexico,"The steel panels had been set in concrete between Calexico, California, and Mexicali, Mexico. The concrete hadn't cured before the wind began gusting."
5,weather,Severe Weather Kills 45 in Mozambique ,"Forty-seven schools and 13,000 homes are flooded, according to the INGC, and more than 100 power lines are downed by the winds and rain."
6,weather,Powerful Magnitude 7.7 Earthquake Strikes Near Jamaica and Cuba; Buildings Shake in Miami,The quake caused strong to severe shaking in northwest Jamaica.
7,weather,Brazil Flooding and Landslides Kill At Least 30 People After Record Rainfall,Record rainfall in southeast Brazil has caused disastrous flooding and landslides.
8,weather,"Brazil Flooding, Landslides Kill 54, Displace 30,000",Storms in recent days submerged entire neighborhoods and turned streets into violent rapids.
9,weather,Icelandic Volcano Showing Signs of Potential Eruption,Emergency management officials declared a “state of uncertainty” after Mount Thorbjörn began swelling and experiencing earthquakes.
0,weather,Kobe Bryant's Helicopter Was Given Special Clearance to Fly in Sunday's Foggy Weather ,"Low clouds and fog were present in the area at the time of the crash, though it's still unclear whether the weather played any role in the crash."
1,weather,Amazon Employees Publicly Criticize Company's Climate Record Even Though They Could Be Fired,A group called Amazon Employees For Climate Justice organized an online protest Sunday of the company's record on climate change.
2,weather,"Death Toll Climbs in Turkey Earthquake; More than 1,600 Injured",A strong earthquake struck eastern Turkey Friday. Here's the latest.
3,weather,Satellite Images Show Industrial-Effect Snow in Hungary,Snowfall from industrial plants in Hungary can be seen in satellite images from last week.
4,weather,Florida Strawberries Threatened by Fungus,"Some of Florida's strawberry fields turned brown, thanks to a fungus."
5,weather,26 Dead in Madagascar Flooding,"Madagascar is being battered by heavy rains, landslides and flooding."
6,weather,"In Africa's Nile River Basin, More Than 100 Million Could Face Water Shortages Due to Extreme Weather",Extreme weather could plunge millions of Africans into a water crisis.
7,weather,PFAS 'Forever Chemicals' Found in Drinking Water of Dozens of U.S. Cities,"Samples from 43 cities, including Miami, Philadelphia and New Orleans, contained the toxic chemicals, an environmental group says."
8,weather,Previously Unknown Viruses Discovered in Melting Glacier,Glaciers hold clues to ancient diseases.
9,weather,"Giant Sequoias Falling Victim To Climate Change, Study Says",A longstanding symbol of natural endurance is falling victim to climate change.
0,weather,Lake Erie Ice Cover Nearly a Record Low for Late January,Only two other years since 1973 have had a lower amount of ice coverage on Jan. 23.
1,weather,Three American Firefighters Die When Plane Crashes in Australia,The three firefighters were aboard a tanker plane out of Oregon that was helping fight bushfires in New South Wales.
2,weather,'Unprecedented' East Africa Locust Plague Fueled by Heavy Rain,A plague of locusts is sweeping across East Africa.
3,weather,Alaska's Shishaldin Volcano Eruption Stained Snow Cover,A volcanic eruption in Alaska last weekend darkened a large area of nearby snowpack.
4,weather,Iguanas Fall From Trees in South Florida as Temperatures Drop,Iguanas could become immobile because of the cold weather.
5,weather,Florida Makes Everglades Land Grab to Block Oil Drilling,"The state of Florida is making a move to protect 20,000 acres of land in the Everglades."
6,weather,Whales in Iceland Got a Reprieve From Hunters Last Year,The annual commercial whale hunt in Iceland didn't happen in 2019.
7,weather,The End is Near For Guam's Giant Underwater Tire Pile,An artificial reef made of tires in Guam was supposed to help the environment. It did the opposite.
8,weather,Family Rescued After Falling Through Ice on California's Big Bear Lake,The three people bypassed signs warning visitors to stay off the ice.
9,weather,3 Puerto Rico Officials Fired After Warehouse Filled with Unused Disaster Supplies Is Discovered,The supplies appear to be from Hurricane Maria recovery efforts. Puerto Rico Gov. Wanda Vázquez has fired three top officials.
0,weather,"After Flight Cancellations, Grandparents of Kansas City Chiefs Receiver Tyreek Hill Make Today's Game Thanks to Big Fan",A winter storm caused hundreds of flights to be canceled on Friday. That prevented Tyreek Hill's grandparents from flying to Kansas City. But a Chiefs fan saved the day.
1,weather,Villagers Won't Be Allowed to Return to Homes on Philippines' Taal Volcano Island,"Some 6,000 families lived on Volcano Island when the Taal Volcano began erupting again on Jan. 12."
2,weather,"Two Deaths Blamed on Winter Storm that Canceled Flights, Shut Down Interstates From Midwest to Northeast",A winter storm moved into the Northeast after pummeling the Plains and Midwest. Here's the latest.
3,weather,"Avalanche Hits California Ski Resort Near Lake Tahoe; 1 Killed, 1 Injured",Two people were caught up in an avalanche at Alpine Meadows ski area.
4,weather,Second Sinkhole Found at Compromised Mississippi Dam; Pumps Arrive to Begin Draining Lake,"Conditions continue to be dangerous at the Oktibbeha County Lake Dam near Starkville, Mississippi."
5,weather,170 People Sickened in Possible Norovirus Outbreak at Yosemite National Park ,Officials are investigating how and why 170 people got sick after visiting Yosemite National Park.
6,weather,Meteor Flashes Across Puerto Rico Sky,A meteor startled residents in Puerto Rico on Friday.
7,weather,Engineer Recommends Draining Mississippi Lake as Pressure Increases on Imperiled Dam,"Heavy rains have raised water to levels that are endangering the Oktibbeha County Lake Dam near Starkville, Mississippi."
8,weather,Supplies Reach Cutoff Washington Towns Hours Before Next Winter Storm,Residents in communities along U.S. Highway 2 in Washington have been stranded for days without electricity after heavy snow felled trees and power lines.
9,weather,Australian Bushfires Destroy More than 200 Vintage Surfboards,Surfer David Ford had been collecting the boards since the 1980s.
0,weather,2019's Lightning Hot Spots Around the World Revealed in New Maps,A new report from Vaisala shows where lightning was detected most often last year around the world and in the U.S.
1,weather,Thais Get Creative After Plastic Shopping Bag Ban,"People in Thailand are grabbing whatever they can to tote their groceries home, and posting the amusing photos on social media."
2,weather,"Severe Storm Outbreak, Tornadoes, Flooding Kill 9 Across South and Southern Plains","Deadly storms, including tornadoes, hit the Plains and the South. Here's the latest."
3,weather,"1 Dead in North Carolina Trench Collapse; Rescuers Dug for Hours in Wet, Muddy Conditions",One person died and three were rescued in a North Carolina trench collapse. Here's the latest.
4,weather,Five Climbers to Attempt Rare Mount Everest Winter Summit,Five climbers will face extreme weather when they try to summit Mount Everest in the winter.
5,weather,"Earth Had Its Second-Warmest Year on Record in 2019, NOAA and NASA Say",Only one other year since 1880 was warmer on Earth than in 2019.
6,weather,"Winter Storm Kills at Least 54 in Afghanistan, Pakistan","Severe winter weather slammed parts of Afghanistan and Pakistan, leaving more than 50 people dead."
7,weather,Semi Truck Flips Over on Snowy Kansas Highway,Kansas officials are warning motorists to slow down during wintry conditions after a semi truck flipped on a snowy highway.
8,weather,Philippines Volcano Spews Lava a Half-Mile Into the Sky; Thousands Flee,Tens of thousands fled a volcanic eruption in the Philippines as ash and debris shot miles into the air.
9,weather,Before and After Images Show How Snow Depth Increased Nearly 100 Inches in 12 Days at Mount Rainier National Park,The Pacific Northwest has seen a parade of storms dropping feet of snow to begin this month.
0,weather,Coast Guard Calls off Search for Boy Swept Away By Wave on Oregon Coast,A family was swept into the Pacific by a wave off the coast of Oregon. Here's the latest on the situation.
1,weather,Volcanic Eruption in Philippines Forces Tens of Thousands to Flee,Tens of thousands fled a volcanic eruption in the Philippines as ash and debris shot miles into the air.
2,weather,Deadly Winter Storm's Winds Blast Northeast; Tens of Thousands Lose Power,A deadly winter storm is marching across the Plains to Northern New England. Here's the latest.
3,weather,'Hazardous Eruption Imminent' of Philippines Volcano as Thousands Flee ,Thousands fled a volcanic eruption in the Philippines as ash and debris shot miles into the air.
4,weather,Falling Tree Kills Veteran Australian Firefighter as Changing Weather Brings a Bit of an Advantage,Vast swaths of Australia continue to be affected by deadly wildfires.
5,weather,Man Survives Three Weeks Alone in Frigid Alaska Wilderness After His Cabin Burns Down,"Tyson Steele's cabin burned down, leaving him stranded and alone in a remote part of Alaska."
6,weather,"Police Officer, Firefighter Killed While Responding to Crashes on Icy Road in Lubbock, Texas",Winter weather and a tragic chain events led to the deaths of two first responders in Texas.
7,weather,"Winter Storm Turns Deadly on Icy Roads in Iowa, Texas",A deadly winter storm is marching across the Plains to Northern New England. Here's the latest.
8,weather,"Tornadoes, Severe Storms Kill 8; More Than 300,000 Lose Power","Deadly storms, including tornadoes, are moving across the Plains and the South. Here's the latest."
9,weather,"Another Strong Earthquake Hits Puerto Rico, Knocks Out Power Again",Another strong earthquake shook the same areas in Puerto Rico still reeling from a series of quakes that have hit the island since late December.
0,weather,"Winter Storm Closes Schools, Airlines Prepare for Delays",A winter storm is marching across the Plains to Northern New England. Here's the latest.
1,weather,"Tornado Damage Reported in Missouri, Oklahoma as Severe Storms Slam the Plains and South","Severe storms, including tornadoes, are moving across the Plains and the South. Here's the latest."
2,weather,Three Fires Merge into Wind-Whipped 'Mega-Blaze' in Australia; Thousands Flee,Vast swaths of Australia continue to be affected by deadly wildfires.
3,weather,"Historic Flooding in Israel Kills 7, Forces Rescues at Schools",Storms from the Mediterranean have brought more than 15 inches of rain to the country in the first nine days of the month.
4,weather,Skier Survives Nearly an Hour Buried in Deadly Idaho Avalanche,Bill Fuzak resigned himself to death as he lay buried under an avalanche.
5,weather,Hundreds of Thousands Could Be Without Power for a Year After Puerto Rico Earthquakes,Residents in Puerto Rico are still reeling after series of major earthquakes.
6,weather,Trump Announces Changes to Environmental Law that Could Eliminate Requirements to Consider Climate Change,Changes proposed by President Trump to the National Environmental Policy Act could mean developers no longer have to take climate change into consideration.
7,weather,Great Lakes Ice Cover Nearly a Record Low For Early January,"Ice cover across the Great Lakes is much below average for early January, but the peak doesn't occur until later in winter."
8,weather,24 Charged with Deliberately Starting Bushfires in Australia,"Milder weather brought a slight reprieve for firefighters on Tuesday, but officials warned that dangerous fire conditions are expected to return Thursday and Friday."
9,weather,Australia Bushfires Still Wreaking Havoc; Prime Minister Pledges Billions to Help,The death toll rises again as dozens of bushfires continue to burn in Australia.
0,weather,Maine Pileup Closes Parts of Interstate 95 Near Bangor; 13 Injured,Injuries have been reported from the multi-vehicle crash.
1,weather,"Australian Wildfire Smoke Crossed Pacific Ocean, Detected By Satellite Over South America 7,500 Miles Away",This is yet another example of how the atmosphere connects places thousands of miles apart.
2,weather,"Family of 'Crocodile Hunter' Steve Irwin Treats 90,000th Animal Amid Australian Bushfires Crisis","Robert and Bindi Irwin announce the wildlife hospital at Australia Zoo has treated its 90,000th patient. Many of them have been injured in the bushfires ravaging the country."
3,weather,"Puerto Rico Earthquake Cracks Buildings, Triggers Landslides, Knocks Out Power",A 5.8-magnitude earthquake damaged buildings and triggered landslides in Puerto Rico. Here's the latest.
4,weather,Weather Brings Only Slight Reprieve in Fight Against Australia's Bushfires,"Thousands have fled and at least 24 people have died. More than 2,000 homes have been destroyed."
5,weather,Pennsylvania Turnpike Crash Kills Five and Injures 60; Tour Bus and Tractor-Trailers Involved; Turnpike Closed ,Sunday morning crash closed 86-mile stretch of PA Turnpike in both directions.
6,weather,"Heavy Rain Floods Portions of Israel, Killing 2 in Tel Aviv Elevator",
7,weather,Weather Conditions Ease As Thousands Fight Largest Bushfires in Australia's History,"Thousands have fled and at least 23 people have died. And this weekend, it could get even worse."
8,weather,It's January and Some in the Northeast Are Still Waiting for Decent Snow. That's Not as Strange as It Sounds.,"It may be a slow start, but history indicates the snowiest time of year is ahead."
9,weather,Coast Guard Ends Search for Five Crew Members Missing After Alaska Crab Boat Sinks,"The Scandies Rose went down Tuesday night near Sutwik Island, Alaska, during a storm."
0,weather,5 Biggest Weather Questions About 2020,Here are some interesting things we'll be watching in 2020.
1,weather,Flooding Kills 30 in Indonesia's Capital City of Jakarta,It's the deadliest flooding in the city since 2013.
2,weather,Montana Avalanche Kills 2 Snowmobilers,"Another snowmobiler managed to escape the avalanche near Missoula, Montana, and call for help."
3,weather,2019's Weirdest Weather Events,It's not your imagination: 2019 was a strange year in weather.
4,weather,Big Red Navigation Buoy Washes Ashore in Florida After Breaking Loose off South Carolina,"The Coast Guard said the 13,000-pound buoy normally marks a navigation channel north of Hilton Head Island."
5,weather,"Winter Storm Leaves Thousands Without Electricity in Midwest, Northeast; Emergency Declared in Massachusetts Town",A major winter storm moving across the country brought high winds to Ohio and ice to New York and New England.
6,weather,Australian Bushfires Force Thousands to Seek Refuge on Beaches,"Bushfires have killed at least 13 people in Australia and burned more than 19,300 square miles."
7,weather,Bushfires Explode in Southeastern Australia; Thousands Reportedly Trapped on Beach in Eastern Victoria,Hundreds were reportedly trapped on a beach in southeastern Australia as bushfires continued to destroy towns.
8,weather,"In Australia, 30,000 Urged to Flee in Advance of Worsening Fire Conditions","Monday could be one of the most significant fire days in the history of Victoria, a meteorologist warns."
9,weather,Plane Crashes on Foggy Morning in Southern Louisiana; Five People Killed on Their Way to Peach Bowl in Atlanta,"The cause of an airplane crash Saturday morning in Lafayette, Louisiana, is under investigation."
0,weather,Thousands of Koalas Feared Dead in Australia Wildfires,Koalas are suffering in Australia wildfires.
1,weather,Here's How to Visit National Parks for Free in 2020,The National Parks Service is giving visitors freebies.
2,weather,Searchers Find Wreckage of Missing Helicopter in Hawaii; Six People Confirmed Dead as Weather Hampers Recovery Efforts,A helicopter carrying six tourists crashed on the Hawaiian island of Kauai.
3,weather,"Winter Storm Shuts Down Major Southern California Interstates, Knocks Out Electricity",The storm moved ashore on Christmas Day. Here's what happened after that.
4,weather,Kazakhstan Plane Crash Kills at Least 12 in Foggy Conditions,A plane lost altitude and crashed into a house in Kazakhstan.
5,weather,Falling Giant Redwood Tree Kills Man at Muir Woods National Monument,"Wet weather may have caused a giant redwood tree to fall, killing one person and injuring another."
6,weather,"Avalanches Hit Swiss, Austrian Ski Resorts; Rescuers Search for Survivors","Rescue operations were launched after avalanches in Andermatt, Switzerland, and Ankogel, Austria."
7,weather,"Yellowstone's Steamboat Geyser, the World's Tallest, Sets Record for Eruptions in a Year","Steamboat Geyser, which can blast water more than 300 feet high, has erupted 47 times this year."
8,weather,Critically Endangered Black Rhino Born on Christmas Eve at Michigan Zoo,A new baby joins the black rhino family at Porter Park Zoo.
9,weather,Record Number of Manatees Killed by Boats in Florida This Year,Boats continue to pose a major threat to Florida's gentle giants.
0,weather,Typhoon Phanfone Kills at Least 20 as It Slams the Philippines,The deadly storm disrupted Christmas festivities in the predominantly Catholic country.
1,weather,Typhoon Phanfone Strands Tens of Thousands of Holiday Travelers in Philippines,Many travelers were trying to get home for Christmas before the storm came ashore.
2,weather,Officials Consider Dumping Wastewater from Fukushima Nuclear Plant into Pacific Ocean,The Japanese government is grappling with how to dispose of more than a million tons of wastewater from the Fukushima Daiichi nuclear power plant.
3,weather,"From Wildfires and Hurricanes to Earthquakes and Oil Spills, Satellites Watched Over Biggest Stories of Decade",State-of-the-art imaging satellites show the effects of natural and manmade disasters from the last 10 years.
4,weather,"Heavy Rain, Wind in Southeast Shut Fort Lauderdale Airport, Cut Power to Thousands and Flood Roads",A slow-moving storm system is dumping rain from Mississippi to the Carolinas.
5,weather,"Most Injured Released from Hospitals after 69-Car Pileup Shuts Down Interstate 64 Near Williamsburg, Virginia","There was ice on the bridge and heavy fog in the area at the time of the crashes, which left some victims with life-threatening injuries."
6,weather,Winter Storms Kill Nine Across Europe,Seven people have died in Spain and two in Portugal because of winter storms.
7,weather,Part of Historic Florida Landmark Collapses After Semitrailer Slams Into It in Rain,A tractor-trailer hauling orange juice smashed into the Desert Inn and Restaurant in Yeehaw Junction.
8,weather,Invasive Silver Carp Found in Southwest Minnesota for First Time,Invasive silver carp continue to spread.
9,weather,"Record Rainfall, Flooding Hit Northwest",The latest on the wet weather in the Northwest.
0,weather,Scientists Find Ancient Seawall Underwater off Israel Coast,A seawall found underwater in Israel draws parallels between ancient civilizations and modern communities facing the challenges of climate change.
1,weather,'Mystery Dog' Wanders into Philadelphia Home During Storm,A dog named Suzy has a new home where she won't have to worry about the weather anymore.
2,weather,Florida Man Who Survived Frigid Winter With No Heat Gives Families Holiday Gift By Paying Utility Bills,Mike Esmond didn't want anyone in his city to lose their heat or water during the holidays.
3,weather,View From Space Proves It: Holiday Lights Make the Nights Brighter,"Satellite data revealed increases in December holiday lighting in the United States, mostly in the suburbs."
4,weather,Australia Bushfires Force New State of Emergency in New South Wales,The premier of New South Wales makes the declaration as a thick haze of smoke settles over Sydney and bushfires flare amid an extreme heatwave.
5,weather,At Least 28 Tornadoes Leave Death and Widespread Destruction Across Deep South,The deadly tornado outbreak left its mark across parts of the Deep South.
6,weather,"Army Corps of Engineers Liable for Hurricane Harvey Flooding From Houston Reservoirs, Judge Rules","The Army Corps of Engineers has to pay for some Hurricane Harvey flooding, a federal judge ruled."
7,weather,Photo of Alabama Couple Killed by Tornado Found 40 Miles From Their Home,"Keisha and Chase Godsey died Monday when an EF2 tornado hit their home in Town Creek, Alabama."
8,weather,NASA Images Show Extent of Ongoing African Drought,New satellite images from NASA show the shrinking shores of a critical reservoir in southern Africa.
9,weather,Fire Alarm Forces Australia News Crew to Broadcast Outside in Wildfire Smoke,An indoor smoke alarm prompted by outdoor wildfires forced an Australian TV and radio station to improvise.
0,weather,"12 Dead After Snow, Ice Cause Crashes Across Midwest as Winter Storm Pushes East",A winter storm that has killed at least 12 people is moving across the Northeast.
1,weather,11 Dead After Winter Storm Causes Deadly Crashes Across Midwest,A winter storm made travel treacherous on Midwest roadways. Drivers were urged not to drive again on Monday.
2,weather,3 Killed as Tornadoes Plow From Louisiana to Alabama,"A number of tornado warnings were issued in parts of Louisiana, Mississippi and Alabama on Monday afternoon."
3,weather,12-Year-Old Boy Escapes Australian Bushfire By Driving Away in Brother's Truck,"The bushfire, which has burned over 50 square miles, was fast approaching the family farm."
4,weather,"3 Killed, 7 Missing in Southern Philippines After Strong Earthquake",The magnitude 6.8 quake struck Sunday afternoon on the southern island of Mindanao.
5,weather,"Deadly Winter Storm Causes Dozens of Crashes, Closes Interstates in Kansas, Missouri, Nebraska",A winter storm made travel treacherous on Midwest roadways on Sunday.
6,weather,Strong Philippines Earthquake Collapses Buildings; 6-Year-Old Girl Killed,The magnitude 6.8 quake struck Sunday afternoon on the southern island of Mindanao.
7,weather,Marathon Climate Talks End with No Deal on Carbon Markets,A 14-day U.N. summit wrapped up Sunday with little to show.
8,weather,"The Famous ""Folly Boat"" Finds a New Home, 30 Years After it Washed Ashore in Hurricane Hugo",An iconic local landmark finds its permanent resting place.
9,weather,"Severe Thunderstorms Damage Buildings, Topple Trees in Florida; Tornadoes Confirmed in Flagler, St. Johns Counties",Severe thunderstorms and at least two tornadoes rolled through parts of Florida early Saturday morning. Here's the latest.
0,weather,Death Toll Rises in New Zealand Volcano Eruption,The search continues for victims of the New Zealand volcano eruption.
1,weather,"More People Than Ever Face High Threat of Damaging Earthquakes, USGS Says","The USGS has updated its earthquake threat map, and it's bad news for some areas."
2,weather,The 10 Most Unforgettable Weather Disasters of the 2010s,There were many big weather events during the last decade. These were the 10 we'll never forget.
3,weather,"Kilauea Volcano Summit Collapse Fueled by Surprisingly Small Amount of Magma, New Research Says",New research reveals surprising data on the Kilauea Volcano eruption.
4,weather,Water Levels at World's Largest Man-Made Reservoir Drop to Lowest Since 1996,A critical water reservoir in Africa is drying up.
5,weather,Death Toll Rises in New Zealand Volcano Eruption; Witnesses Recount Harrowing Experience,Nearly four dozen people were touring a volcano in New Zealand Monday when it erupted.
6,weather,"Cyclone Belna Kills Two in Madagascar, Leaves 1,400 Homeless",Cyclone Belna brought high winds and torrential rainfall to Madagascar.
7,weather,Snowy Iowa Pileup Injures 1 as 50 Vehicles Collide,A major pileup in Iowa has seriously injured at least one person. Here's the latest news.
8,weather,"Landslides, Flooding Strand Nearly 1,000 Tourists in New Zealand Town",Authorities say road access to Franz Josef likely won't be restored until Friday.
9,weather,"New Zealand Volcano Erupts, Killing at Least 5; Several More Presumed Dead",Police said after aerial reconnaissance flights of the island that they saw no signs of life and the missing are presumed dead.
0,weather,"Uganda Flooding Kills 26, Red Cross Says","Over the past several months, unusually heavy rain and flooding have killed nearly 300 people in East Africa."
1,weather,Northern California Storm Causes Rockslide and Flooding; Two Hurt When Tree Falls in San Francisco,Flooding closed Highway 101 for hours as a storm pushed across the state on Saturday.
2,weather,Climate Change Makes Food Scarce for Santa's Reindeer,Reindeer are taking a hit from climate change and warming temperatures.
3,weather,Snow in Florida? Alpine Adventure Park Set to Open Next Year,Snow will be the main event at a new attraction opening next year in Florida.
4,weather,"With Perfect Weather, Cannonball Team Races from New York to Los Angeles in Under 27.5 Hours","The team set a new record for the historic – and illegal – race, and the weather was 100% dry the entire trip."
5,weather,Class Ring Lost 50 Years Ago on A Florida Beach Will Be Reunited With Its Owner,"A Florida beachgoer lost his class ring 50 years ago. Now, it's been found."
6,weather,"Levee Break Shuts Down California Highway, Strands Students Overnight at School","Water flowed over U.S. Highway 101 after the levee broke near Chualar, California."
7,weather,Migrants in Bosnia Face Horrific Conditions as Winter Descends (PHOTOS),"""Vucjak must be shut down today,"" Mijatovic said. ""Otherwise people here will start dying."""
8,weather,"East Africa Floods Persist, Killing at Least 250",Heavy rainfall is compounding a weather-related crisis in parts of Africa.
9,weather,Typhoon Kammuri Kills At Least 4 People in the Philippines,"Hundreds of thousands were evacuated in advance of the storm, which may have prevented more deaths, officials say."
0,weather,World War II Hazards Emerge on Massively Eroded Australian Beach ,Severe erosion in September washed away much of Stockton Beach in Newcastle and uncovered thousands of tank traps.
1,weather,Wildfire Burn Scars: How Long Until They Heal?,A wildfire's burn scar can last long after the fire is squashed.
2,weather,9 Killed in South Dakota Plane Crash Include Members of Idaho Falls Family,The Chamberlain area was under a winter storm warning at the time of the crash.
3,weather,"Two Years of Rain in a Day: East Africa Hit With Deadly Flooding, Landslides ",The government says 120 have people have been killed in the unusually severe rainy season.
4,weather,"Avoid Romaine Lettuce Grown in California's Salinas Valley, CDC Warns","Romaine lettuce from one part of California could make you sick, the CDC warns."
5,weather,"California's Cave Fire Grows in Santa Barbara County, but Many Evacuees Allowed to Return Home",Here's the latest as a fire continues to grow in Santa Barbara County.
6,weather,"Albania Earthquake Collapses Buildings, Kills 20",A deadly earthquake struck Albania early Tuesday. Here's the latest.
7,weather,"Flooding in France, Italy, Greece Kills 9, Causes Highway to Collapse","Heavy rain caused serious flooding and mudslides in France, Italy and Greece over the weekend."
8,weather,No Cars Allowed in New Arizona Neighborhood,"If you want to live in this neighborhood, you'll have to leave your car behind."
9,weather,Kenya Flooding Death Toll Rises to 60,Unusually heavy rains have turned deadly in Kenya.
0,weather,Here's Where You Don't Want to Be on the Busiest Thanksgiving Travel Day,Parts of the U.S. could see snow and rain on the busiest pre-Thanksgiving travel day. Be sure to check back for updates as the forecast evolves.
1,weather,"Winter Weather Kills 2 on Kansas Roads, Causes 50-Car Pileup in Denver",Slick roads turned deadly on Friday.
2,weather,Red Tide Levels Jump in Southwest Florida,Red tide is once again looming off Southwest Florida.
3,weather,Amateur British Treasure Hunters Found a Buried Stash Worth Up to $15 Million. Then They Went to Prison.,"Two Brits who found a buried treasure could have gotten millions in reward money. Instead, they lied and went to prison."
4,weather,Santa Anita to Hold Fewer Horse Races in Bad Weather,Changes at Santa Anita horse track will mean less racing on dangerous bad weather days.
5,weather,"Wet Weather Floods Roadways in California, Arizona and Utah; Interstate Closed in Colorado",Rain and snow are falling on parts of California and the Southwest. Here's the latest.
6,weather,Thousands of Californians Lose Power Over Wildfire Threat,Pacific Gas and Electric begins yet another round of power shut offs in California.
7,weather,Airplane Photobombs USGS Satellite Collecting Imagery Over Oregon,Satellites can occasionally spot airplanes in mid-flight.
8,weather,Northern Californians Facing Potential Blackouts Because of Fire Threat This Week,"Pacific Gas & Electric says weather conditions could lead to shutoffs for 181,000 customers."
9,weather,Midwest Floods Washed Hundreds of Farm Tanks Downstream to Missouri,Devastating floods in the spring swept the storage containers down the Missouri River.
0,weather,"Austrian Mudslides, Flooding and Avalanches Kill 1 Person, Injure Several Others",A mudslide killed an 80-year-old man when it hit his home. Another mudslide slammed one house into another.
1,weather,Himalayan Avalanche Kills 6 at Indian Army Post,Here's what we know so far about the deadly incident.
2,weather,"Anchorage, Alaska, Sets Snowfall and High Temperature Records on the Same Day",A strange contrast of weather records was set in Anchorage on Saturday.
3,weather,Floodwaters Hit 5-Foot Mark Again in Venice as Storms Affect Other Parts of Italy,"The historic, and vulnerable, city of Venice is hit by epic flooding for the third time in a week."
4,weather,"Virginia Tour Bus Crashes into Overturned Tractor-Trailer on Interstate 64, At Least 19 People Hurt",Icy road conditions and fog are being blamed for the crash that happened early Sunday.
5,weather,"Hurricane Dorian Responsible for $3.4 Billion in Losses on Bahamas, Report Says",The estimated losses total about one-quarter of the Bahamas' gross domestic product.
6,weather,North Carolina Island Set to Reopen to Tourists by Thanksgiving for First Time Since Hurricane Dorian,Ocracoke Island is opening the door to tourists again.
7,weather,"Somalia Flooding Drives 370,000 From Their Homes",It's still unknown how many people have died in some of Somalia's worst flooding in recent history.
8,weather,"After More Than 100 Years, Niagara Falls Historic Barge is Slipping (PHOTOS)",A historic piece of Niagara Falls is at risk after coming loose during Thursday's storm.
9,weather,Australia Brush Fires Death Toll Increased to 4,"For the first time since fire ratings were introduced 10 years ago, catastrophic fire conditions have been forecast for the Sydney area."
0,weather,Satellite Shows Ash Plume From Russian Volcano Streaking Across the Pacific,Satellites watched as a volcanic ash plume traveled across the northern Pacific.
1,weather,Cows Washed Away During Hurricane Dorian Found Alive and Well,"Somehow, these cows survived being swept away by Hurricane Dorian."
2,weather,At Least Six People Die on Icy Roads in Snowstorm; Three Other Deaths Connected to Winter Weather,Snow and ice have turned deadly across parts of the Plains and upper Midwest. Here's the latest.
3,weather,Why Do Snowfall Amounts Vary from One Place to the Next?,The amount of snow that falls in two areas close together can vary greatly. Here's why.
4,weather,Aging Dams in U.S. Expose Thousands to Risk,"A more than two-year investigation identified 1,688 dams in 44 states and Puerto Rico that were in unsatisfactory or poor condition as of last year and categorized as high hazard because of the likelihood that people could die if they failed."
5,weather,Cyclone Bulbul Kills 7 in India and 7 in Bangladesh,Cyclone Bulbul made landfall overnight between the West Bengal and Bangladesh coasts. It brought heavy rain coupled with strong winds.
6,weather,What Makes Icy Bridges So Dangerous?,The difference between a clear roadway and an icy bridge can be deadly.
7,weather,Archaeologists Uncover Giant Mammoth Traps in Mexico,Archaeologists in Mexico made a 'watershed' discovery in how man hunted mammoths.
8,weather,"Three Killed, More Than 150 Homes Destroyed as Wildfires Burn Across Eastern Australia",Parts of eastern Australia are on fire. Here's the latest.
9,weather,"Discarded Fishing Gear is a Major Source of Ocean Pollution, Greenpeace Says","Lost or abandoned fishing gear is a big problem for the world's oceans, according to a new report."
0,weather,Hundreds of Thousands Evacuate in Wake of Cyclone Bulbul,Cyclone Bulbul is bearing down on India and Bangladesh. Here's the latest.
1,weather,At Least Three People Missing as Dozens of Wildfires Burn Across Eastern Australia,Parts of eastern Australia are on fire. Here's the latest.
2,weather,One of the World's Thickest Alpine Glaciers Has Begun to Shrink,This massive glacier stood in the face of global warming. Until now.
3,weather,More Than 50 Million People Face Hunger Crisis Due to African Drought,Drought and other extreme weather events are creating a hunger crisis in Africa.
4,weather,Florida Panther Death Was First on Treasure Coast in 50 Years,A Florida panther roamed into new territory. Then he was hit by a car.
5,weather,Florida's Timber Farmers Get Nearly $400 Million in Hurricane Michael Relief Aid; Funds Also Earmarked for Other States,Florida's timber industry is getting a boost from federal disaster aid.
6,weather,Deadly Earthquake Strikes Iran,At least five people are dead and more than 300 are injured after the 5.9 magnitude quake hit northwestern Iran.
7,weather,Beach Erosion Has Claimed Iconic Southwest Florida Dome Homes Built to Withstand Hurricanes,"These domes were built to withstand hurricanes, but couldn't survive the onslaught of beach erosion."
